loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,fico_range_low,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,mort_acc,pub_rec_bankruptcies,fico_range_high,loan_status
LC102206,11921,36,26.27,311.91,B,C5,Driver,2 years,OWN,85648,Not Verified,2022-04-30,car,MI,38.64,1,740,0,,10,0,28517,87.7,12,19922.16,29649.73,13159.64,929.85,5,0,744,Fully Paid
LC102207,34475,36,10.62,1045.22,F,B3,Sales,8 years,MORTGAGE,92340,Source Verified,2021-10-31,debt_consolidation,NY,8.69,0,765,5,,20,0,3516,38.1,74,33063.18,31549.73,8637.69,282.64,0,0,769,Fully Paid
LC102208,12396,60,6.86,998.84,C,C5,Nurse,< 1 year,RENT,102898,Verified,2020-01-31,debt_consolidation,MA,28.85,2,750,0,61.0,3,0,26406,63.3,61,34033.39,13558.25,6486.89,1406.37,1,0,754,Fully Paid
LC102209,36520,60,7.58,1134.52,C,D1,Manager,4 years,RENT,57362,Not Verified,2018-01-31,home_improvement,WA,42.23,0,760,0,78.0,34,1,44946,76.0,58,48627.5,19839.54,11122.29,411.36,1,0,764,Fully Paid
LC102210,30404,60,11.51,875.03,D,B4,Sales,7 years,MORTGAGE,28958,Not Verified,2018-11-30,credit_card,OTHER,31.2,1,795,2,,31,0,6427,88.1,54,27017.62,13874.79,11959.84,1594.34,1,0,799,Charged Off
LC102211,32391,36,23.01,840.56,B,A2,Teacher,1 year,RENT,18040,Verified,2021-11-30,home_improvement,IL,28.07,0,710,4,21.0,4,0,5341,65.3,45,30626.25,26283.95,1837.24,895.57,0,0,714,Fully Paid
LC102212,1702,36,17.23,587.74,F,C4,Teacher,5 years,MORTGAGE,91454,Verified,2018-04-30,debt_consolidation,AZ,14.66,1,775,1,51.0,20,0,15674,27.7,5,9231.99,27716.0,9176.88,1069.24,0,0,779,Fully Paid
LC102213,38549,36,15.98,901.81,B,E3,Analyst,2 years,RENT,85688,Verified,2021-04-30,debt_consolidation,PA,20.82,0,720,0,,25,0,8045,88.8,33,27123.65,5656.24,14992.02,1498.79,0,0,724,Fully Paid
LC102214,29340,36,18.94,187.83,C,C4,Director,8 years,MORTGAGE,79533,Not Verified,2018-12-31,debt_consolidation,OH,2.73,0,815,1,33.0,11,0,7738,58.6,34,8617.02,33906.16,12744.27,723.62,0,0,819,Fully Paid
LC102215,12885,36,25.98,967.78,B,C4,Analyst,6 years,OWN,17718,Source Verified,2019-11-30,credit_card,OH,1.83,0,795,2,64.0,14,0,27355,23.0,12,25167.84,2092.21,14908.31,53.94,2,0,799,Fully Paid
LC102216,33346,36,7.58,172.34,D,B4,Other,10+ years,MORTGAGE,83788,Not Verified,2023-09-30,major_purchase,TX,0.17,0,845,0,,9,0,6183,7.3,17,25767.64,30972.78,10358.83,1479.59,1,1,849,Fully Paid
LC102217,11979,60,21.48,1210.58,A,C1,Manager,8 years,RENT,54783,Source Verified,2019-03-31,debt_consolidation,PA,16.73,1,740,0,,15,0,1654,73.0,68,21644.77,14690.58,12345.29,1406.6,1,0,744,Fully Paid
LC102218,35037,36,26.82,722.79,C,C3,Director,5 years,MORTGAGE,28112,Source Verified,2018-05-31,debt_consolidation,OH,0.29,0,785,2,,25,2,3236,31.4,63,26868.41,4209.11,11486.92,1753.69,1,0,789,Fully Paid
LC102219,5390,36,10.41,756.59,A,B2,Engineer,8 years,OWN,148815,Not Verified,2018-06-30,credit_card,MA,31.36,0,825,0,14.0,12,0,52872,81.0,66,27415.88,4167.38,14977.79,1173.48,1,0,829,Fully Paid
LC102220,28443,36,24.77,831.25,C,B5,Analyst,1 year,MORTGAGE,35366,Verified,2019-02-28,other,NC,33.81,0,825,1,49.0,15,0,2514,93.1,78,8550.64,24898.04,2991.34,1755.75,0,0,829,Fully Paid
LC102221,22087,36,21.55,1093.19,B,B2,Teacher,9 years,RENT,101289,Verified,2022-11-30,credit_card,GA,24.07,0,840,2,31.0,28,0,9504,79.6,15,11529.86,23681.26,11165.23,30.23,0,0,844,Charged Off
LC102222,4764,60,5.83,685.5,E,A4,Sales,1 year,MORTGAGE,93476,Source Verified,2022-08-31,moving,OTHER,16.81,0,790,2,,25,0,6701,42.4,12,17491.31,39349.25,8413.69,329.91,0,0,794,Fully Paid
LC102223,10433,36,10.83,615.8,A,B4,Nurse,3 years,RENT,77261,Source Verified,2021-06-30,car,NJ,0.71,0,810,3,,28,0,2161,53.6,30,18406.87,20624.93,8784.8,57.55,0,0,814,Fully Paid
LC102224,1483,60,19.43,425.02,C,D5,Sales,4 years,RENT,86623,Source Verified,2023-11-30,debt_consolidation,IL,38.28,0,675,0,29.0,23,1,63005,0.8,63,47018.29,24715.85,8224.4,1978.84,1,0,679,Fully Paid
LC102225,19281,36,17.06,205.41,D,C3,Sales,9 years,RENT,59747,Verified,2018-09-30,debt_consolidation,OH,33.61,0,790,0,48.0,16,0,8086,39.8,9,22709.03,28847.14,10811.0,1289.98,4,0,794,Charged Off
LC102226,12749,36,17.64,290.77,E,B4,Teacher,8 years,RENT,50948,Verified,2018-07-31,credit_card,VA,10.2,0,755,4,,23,0,55965,67.1,14,14915.72,2744.02,1836.58,1417.82,5,0,759,Charged Off
LC102227,24335,60,10.83,30.72,E,C1,Manager,1 year,OWN,135431,Not Verified,2023-03-31,credit_card,GA,20.56,1,695,0,,4,2,1527,11.8,40,34081.12,29237.14,2719.84,1277.85,0,0,699,Charged Off
LC102228,12592,36,21.03,1221.11,F,D1,Other,7 years,MORTGAGE,64876,Source Verified,2018-10-31,credit_card,MA,44.01,0,710,0,,30,0,1987,27.5,5,3851.81,27435.23,1495.03,1146.15,2,1,714,Charged Off
LC102229,12696,36,11.63,1077.99,B,D2,Teacher,4 years,RENT,69550,Source Verified,2019-06-30,small_business,FL,31.3,1,735,0,,33,0,642,40.4,28,44181.4,26723.78,12782.65,405.65,0,0,739,Fully Paid
LC102230,29984,36,14.46,329.59,B,C1,Nurse,8 years,MORTGAGE,38774,Verified,2018-03-31,credit_card,NJ,12.95,1,845,1,58.0,28,0,4553,81.2,35,37160.31,2275.94,13325.48,87.33,1,0,849,Fully Paid
LC102231,2877,36,13.99,33.27,B,B2,Driver,4 years,MORTGAGE,51240,Verified,2021-08-31,debt_consolidation,MI,14.43,0,735,0,54.0,31,0,50848,98.7,43,13931.3,17855.1,9370.0,1079.95,0,0,739,Fully Paid
LC102232,36212,60,20.96,704.2,C,B4,Teacher,n/a,OTHER,74997,Verified,2019-03-31,credit_card,WA,41.89,0,745,2,,19,3,10118,54.1,36,8816.96,15699.3,10105.69,78.9,0,0,749,Fully Paid
LC102233,34238,60,7.58,595.23,B,B1,Engineer,1 year,MORTGAGE,43515,Source Verified,2020-05-31,debt_consolidation,IL,20.73,0,665,0,,9,0,9052,41.0,45,18592.31,1619.63,11654.71,951.52,2,0,669,Fully Paid
LC102234,27044,60,10.23,1093.13,D,D1,Analyst,7 years,MORTGAGE,27902,Source Verified,2020-07-31,debt_consolidation,GA,10.32,0,760,2,,19,0,29836,45.6,37,24792.56,21456.62,8170.95,731.89,1,0,764,Fully Paid
LC102235,24135,36,10.11,581.97,A,B5,Director,< 1 year,RENT,97547,Source Verified,2021-12-31,credit_card,IL,24.61,0,800,0,32.0,7,0,41077,10.2,56,4699.58,34476.58,4554.01,111.34,1,0,804,Fully Paid
LC102236,35799,36,7.99,1213.83,A,C2,Director,2 years,MORTGAGE,75791,Not Verified,2020-04-30,car,MI,32.79,1,805,1,,21,0,37887,65.5,21,41242.73,1526.18,9177.39,382.25,2,0,809,Fully Paid
LC102237,8227,36,10.27,161.3,D,D5,Driver,3 years,MORTGAGE,31703,Verified,2022-09-30,debt_consolidation,AZ,22.32,0,725,0,1.0,6,0,19302,1.0,45,41247.32,35923.56,938.04,1061.37,0,0,729,Fully Paid
LC102238,4079,60,19.46,531.23,E,E3,Other,9 years,MORTGAGE,49162,Not Verified,2018-04-30,debt_consolidation,WA,12.86,1,755,1,,7,1,5023,20.1,26,26339.17,11082.92,10882.92,1927.89,1,0,759,Charged Off
LC102239,10340,60,22.34,1309.5,D,D5,Driver,6 years,MORTGAGE,34212,Verified,2021-11-30,debt_consolidation,VA,28.66,0,795,0,,22,0,5328,39.8,9,13377.1,33177.4,968.59,1394.51,1,1,799,Fully Paid
LC102240,31988,36,20.69,46.07,A,A1,Director,n/a,RENT,186375,Not Verified,2018-11-30,credit_card,MA,31.69,0,795,1,22.0,14,2,20943,74.0,69,16116.8,14522.68,3908.12,171.15,0,0,799,Fully Paid
LC102241,2352,36,16.43,565.38,F,E1,Director,2 years,RENT,42238,Source Verified,2022-03-31,home_improvement,IL,25.88,0,825,3,78.0,32,0,3917,84.2,26,34084.58,38726.81,11942.04,1443.8,1,0,829,Charged Off
LC102242,23729,36,6.71,385.79,C,D3,Analyst,< 1 year,MORTGAGE,138327,Source Verified,2023-01-31,car,NC,11.4,0,660,0,29.0,5,0,21972,65.2,36,18916.33,3790.39,434.95,725.24,1,0,664,Fully Paid
LC102243,39822,36,27.56,758.65,D,C2,Teacher,3 years,MORTGAGE,22018,Source Verified,2019-02-28,debt_consolidation,OH,2.46,0,735,3,20.0,14,0,5451,37.3,15,46899.87,34563.53,14214.55,1642.21,2,0,739,Fully Paid
LC102244,34372,36,9.37,411.91,B,B2,Nurse,7 years,RENT,60593,Not Verified,2018-02-28,medical,MI,9.72,0,730,2,50.0,8,1,20234,66.2,40,11405.23,21516.75,1475.24,46.08,2,0,734,Fully Paid
LC102245,21336,36,20.87,1221.77,C,E2,Director,1 year,MORTGAGE,41882,Source Verified,2023-05-31,debt_consolidation,WA,17.57,1,705,3,,16,0,27224,100.0,65,15298.33,39461.71,14545.58,1562.44,4,0,709,Fully Paid
LC102246,3481,36,26.5,1313.88,B,A3,Engineer,6 years,OWN,76466,Verified,2019-10-31,major_purchase,IL,32.74,0,670,0,,9,0,10301,78.4,76,4460.48,12310.46,14069.07,1951.29,1,0,674,Charged Off
LC102247,33423,60,21.55,1193.31,F,A4,Teacher,1 year,RENT,53103,Not Verified,2022-09-30,debt_consolidation,MA,41.72,0,735,1,,26,0,2469,25.1,64,47582.19,19309.42,5900.88,1201.56,2,0,739,Charged Off
LC102248,24360,60,10.52,576.04,C,B4,Sales,< 1 year,RENT,17586,Not Verified,2023-06-30,debt_consolidation,AZ,30.59,5,770,0,,5,0,3485,60.5,72,9582.29,22969.62,2162.65,307.01,0,0,774,Charged Off
LC102249,5482,60,12.76,1386.21,D,D3,Engineer,8 years,RENT,73497,Verified,2023-05-31,small_business,OH,0.27,0,785,0,69.0,13,0,654,72.1,22,24831.69,32257.37,7708.66,1563.24,0,0,789,Fully Paid
LC102250,4660,36,6.19,1037.0,C,C5,Teacher,9 years,MORTGAGE,47076,Verified,2018-11-30,credit_card,OH,28.08,0,815,0,,30,0,6487,80.3,16,14101.0,31976.63,9997.29,1144.89,4,0,819,Fully Paid
LC102251,36475,36,19.59,517.18,A,F3,Technician,2 years,OWN,52125,Not Verified,2018-01-31,debt_consolidation,OTHER,4.27,3,790,3,1.0,23,0,7168,51.3,73,43324.13,14735.18,11382.46,1332.6,1,0,794,Fully Paid
LC102252,27098,36,19.6,158.36,C,B4,Teacher,n/a,MORTGAGE,28550,Not Verified,2019-02-28,other,AZ,36.21,2,800,3,47.0,22,0,38312,67.8,48,33950.14,24689.97,11283.42,721.54,1,0,804,Fully Paid
LC102253,33342,36,22.19,943.85,C,B4,Analyst,5 years,OWN,74173,Verified,2020-11-30,credit_card,OH,14.26,0,815,1,39.0,7,0,4159,27.6,29,19415.57,3009.77,2640.74,1572.6,0,0,819,Fully Paid
LC102254,35280,36,5.75,1028.14,D,C5,Other,1 year,MORTGAGE,15867,Source Verified,2018-03-31,car,NJ,11.79,1,805,0,,33,0,5911,36.7,65,48194.6,28717.2,14069.32,524.11,2,0,809,Fully Paid
LC102255,23299,60,24.31,197.77,B,B1,Sales,8 years,MORTGAGE,41355,Not Verified,2022-05-31,home_improvement,IL,22.53,0,740,0,,32,0,3100,47.3,54,10034.7,35500.42,4458.31,1166.23,0,1,744,Fully Paid
LC102256,21180,36,22.49,783.14,E,C1,Engineer,1 year,MORTGAGE,20536,Source Verified,2020-06-30,small_business,VA,22.05,3,790,1,,24,0,33475,36.1,44,46212.86,36466.76,76.45,276.92,1,0,794,Fully Paid
LC102257,17786,60,8.74,1382.31,C,A1,Engineer,4 years,MORTGAGE,37438,Verified,2020-11-30,debt_consolidation,AZ,7.93,2,785,0,56.0,12,1,69378,52.4,64,38688.38,6043.6,4659.66,712.72,0,0,789,Charged Off
LC102258,13360,60,13.5,476.95,A,C2,Engineer,4 years,MORTGAGE,106151,Source Verified,2022-06-30,debt_consolidation,FL,39.6,0,785,1,,7,0,4977,63.4,37,11622.06,9550.13,9099.77,1738.35,0,1,789,Fully Paid
LC102259,17949,60,20.19,443.6,D,D4,Other,9 years,OWN,50576,Not Verified,2023-03-31,debt_consolidation,PA,43.06,0,745,0,,11,0,17240,55.8,46,35133.07,2915.01,6034.39,189.87,1,0,749,Charged Off
LC102260,31181,60,16.9,1267.52,E,B3,Engineer,5 years,MORTGAGE,113771,Verified,2022-06-30,debt_consolidation,NY,9.16,0,775,1,,13,0,13937,30.0,37,13890.67,6068.51,10672.72,388.2,1,0,779,Charged Off
LC102261,24475,36,8.15,190.86,D,B5,Director,n/a,RENT,76314,Verified,2018-07-31,credit_card,GA,12.04,0,675,5,60.0,6,0,2667,0.0,26,30720.78,18035.07,8937.4,1178.27,4,0,679,Fully Paid
LC102262,35808,60,7.51,1308.93,B,B4,Director,4 years,MORTGAGE,32312,Source Verified,2020-12-31,debt_consolidation,CA,2.38,1,670,0,,18,0,25218,68.2,74,47205.57,6306.14,5201.64,83.06,0,0,674,Fully Paid
LC102263,18291,36,23.47,1097.9,C,C1,Other,7 years,MORTGAGE,61937,Verified,2020-10-31,medical,NC,19.21,0,835,1,,9,0,51890,31.5,65,16925.4,10567.29,9980.41,1605.44,1,0,839,Charged Off
LC102264,24676,60,9.09,565.45,B,C5,Nurse,10+ years,MORTGAGE,71691,Source Verified,2023-09-30,credit_card,NC,15.63,1,695,1,,11,0,8461,55.0,51,867.91,7138.13,14571.35,1383.95,0,0,699,Fully Paid
LC102265,25620,36,9.46,144.46,C,D3,Teacher,10+ years,RENT,11031,Not Verified,2019-04-30,debt_consolidation,NJ,13.33,0,690,0,30.0,17,0,5913,75.2,60,9889.1,4725.73,7443.81,1728.12,3,0,694,Fully Paid
LC102266,24076,36,24.61,56.27,C,F4,Director,8 years,RENT,106549,Not Verified,2018-10-31,credit_card,OH,41.16,1,685,0,25.0,13,0,19603,70.4,74,46291.29,10594.2,8302.62,1129.15,0,0,689,Charged Off
LC102267,28402,36,19.58,544.89,A,G3,Technician,8 years,MORTGAGE,91123,Source Verified,2021-05-31,credit_card,NJ,13.96,0,700,0,,34,0,6013,59.7,27,14114.69,15589.04,3104.68,1224.48,1,0,704,Fully Paid
LC102268,10259,36,19.41,996.33,B,A4,Teacher,6 years,RENT,72482,Verified,2022-02-28,credit_card,GA,16.44,0,790,2,,29,0,3765,35.9,65,31076.59,20839.77,8973.24,1387.36,0,0,794,Fully Paid
LC102269,20982,36,16.52,697.92,B,C4,Sales,1 year,OWN,36843,Verified,2021-12-31,home_improvement,OH,18.42,3,790,3,8.0,14,0,17596,39.9,18,44914.54,11976.0,14931.69,590.16,0,2,794,Fully Paid
LC102270,5064,36,18.59,1041.95,B,D1,Nurse,2 years,RENT,368726,Source Verified,2023-11-30,major_purchase,FL,15.14,1,685,0,,24,0,4374,66.9,77,1378.14,35841.0,9072.69,783.99,3,0,689,Fully Paid
LC102271,15995,60,19.34,948.68,B,C5,Teacher,4 years,RENT,58274,Verified,2023-10-31,debt_consolidation,MI,29.7,0,740,4,,26,0,12507,85.5,55,1032.84,11388.49,13915.63,446.44,2,0,744,Fully Paid
LC102272,20019,36,27.76,814.88,D,E1,Other,1 year,MORTGAGE,30752,Source Verified,2019-12-31,home_improvement,MI,42.01,0,695,1,,18,0,2833,11.6,32,698.21,33372.94,12198.25,1585.95,1,0,699,Fully Paid
LC102273,26436,36,10.63,1355.47,D,C4,Technician,7 years,RENT,32484,Verified,2018-02-28,other,AZ,2.6,1,795,0,,12,0,1087,100.0,77,39689.77,28293.19,2840.33,1397.25,2,0,799,Fully Paid
LC102274,38070,36,10.43,1027.89,D,C1,Technician,3 years,RENT,103656,Source Verified,2023-08-31,debt_consolidation,NC,2.86,1,830,1,,23,0,10742,33.6,14,28162.39,30462.77,11130.98,843.5,3,0,834,Fully Paid
LC102275,24425,36,6.82,1283.02,B,A4,Other,6 years,RENT,63080,Not Verified,2020-11-30,small_business,MA,44.97,1,705,1,78.0,34,0,24760,52.2,60,5565.76,20855.68,9503.71,1091.81,0,0,709,Fully Paid
LC102276,30000,36,20.64,361.76,A,A1,Technician,4 years,MORTGAGE,40678,Not Verified,2021-05-31,debt_consolidation,TX,34.73,1,675,4,,24,2,25639,49.4,10,47093.81,1796.89,12071.23,1752.77,0,0,679,Charged Off
LC102277,20744,60,18.13,1007.69,B,D4,Driver,8 years,RENT,70060,Verified,2023-10-31,debt_consolidation,IL,16.76,0,790,1,,27,0,1317,29.5,4,26163.5,8866.76,14996.61,750.22,4,0,794,Fully Paid
LC102278,25730,36,8.06,848.99,D,C2,Analyst,9 years,RENT,152565,Source Verified,2020-07-31,major_purchase,CA,23.34,0,690,0,79.0,12,0,1697,65.2,4,34813.99,32850.02,14808.94,672.85,0,0,694,Fully Paid
LC102279,3766,36,13.88,1296.29,C,C2,Other,2 years,RENT,19395,Source Verified,2020-02-29,other,GA,34.97,0,710,2,,14,0,13100,92.3,47,22922.6,30210.39,1508.71,1936.27,1,0,714,Fully Paid
LC102280,10921,36,9.61,729.32,C,B3,Driver,3 years,OWN,96218,Not Verified,2018-11-30,small_business,FL,4.45,1,660,0,48.0,24,0,3104,47.8,76,19749.54,1254.87,13516.73,1904.15,4,0,664,Fully Paid
LC102281,15112,36,13.12,413.11,B,E4,Engineer,5 years,MORTGAGE,130610,Source Verified,2023-03-31,major_purchase,TX,15.12,1,700,2,8.0,33,0,31342,70.5,44,31997.63,31131.1,2352.03,880.43,2,0,704,Charged Off
LC102282,19427,36,27.38,557.23,A,E1,Engineer,10+ years,MORTGAGE,81568,Verified,2022-08-31,moving,NJ,33.39,0,770,4,,9,0,3342,82.6,8,25378.11,35009.47,13564.81,1587.42,4,0,774,Fully Paid
LC102283,2780,60,21.22,329.8,D,C4,Sales,6 years,RENT,103035,Source Verified,2020-07-31,major_purchase,TX,29.19,0,815,0,76.0,23,0,12580,81.5,45,32132.26,27060.21,3980.23,1762.1,1,0,819,Fully Paid
LC102284,6460,36,5.67,331.36,A,B1,Director,7 years,MORTGAGE,93077,Not Verified,2021-04-30,car,OTHER,18.11,0,725,0,,14,0,12377,28.7,63,41985.86,23097.18,4016.81,340.42,2,0,729,Charged Off
LC102285,11795,36,11.31,674.48,A,B3,Director,7 years,OWN,178114,Verified,2019-05-31,car,AZ,17.97,0,690,0,,24,1,53329,35.6,77,31214.6,16640.63,9728.43,307.32,2,0,694,Fully Paid
LC102286,38889,36,5.74,1252.82,B,C4,Director,< 1 year,MORTGAGE,39681,Verified,2018-03-31,other,FL,42.91,0,840,0,61.0,10,0,11647,51.3,57,27720.07,19733.12,10650.93,253.37,0,0,844,Fully Paid
LC102287,13922,36,21.94,292.86,C,F3,Manager,5 years,MORTGAGE,35226,Not Verified,2021-08-31,debt_consolidation,OH,34.95,0,770,1,69.0,33,0,58606,21.3,73,7564.53,20513.07,9194.18,1210.06,0,0,774,Charged Off
LC102288,19799,36,16.3,424.38,G,C1,Engineer,n/a,MORTGAGE,86487,Verified,2023-04-30,debt_consolidation,NC,43.9,0,660,0,14.0,25,0,26142,52.9,21,24129.13,14975.69,9123.36,513.64,1,0,664,Fully Paid
LC102289,8647,36,28.36,1198.59,A,D5,Other,< 1 year,MORTGAGE,16035,Not Verified,2022-03-31,moving,FL,22.81,0,775,1,45.0,8,0,8660,41.8,20,8359.93,5807.98,8428.2,1374.55,7,0,779,Fully Paid
LC102290,24820,36,22.37,494.78,C,C1,Driver,< 1 year,MORTGAGE,171880,Not Verified,2022-05-31,other,GA,27.15,0,720,0,70.0,25,0,7958,57.0,65,3045.76,26206.48,9084.24,1735.04,0,2,724,Charged Off
LC102291,11946,60,17.41,1348.51,C,D3,Other,n/a,RENT,51110,Verified,2018-07-31,debt_consolidation,WA,31.21,0,820,0,80.0,18,0,9612,14.6,72,42233.35,8345.66,9259.44,646.35,3,0,824,Fully Paid
LC102292,9072,36,24.01,398.42,D,C4,Sales,3 years,RENT,44113,Source Verified,2019-08-31,debt_consolidation,NC,17.99,0,720,2,,9,0,7029,56.2,6,46125.55,39269.58,12713.78,1898.79,0,0,724,Charged Off
LC102293,21146,60,21.71,635.74,D,C4,Technician,10+ years,RENT,31941,Source Verified,2023-05-31,home_improvement,FL,16.54,0,725,0,35.0,29,1,18889,27.3,38,40726.85,23248.77,3146.5,361.57,2,1,729,Charged Off
LC102294,1214,36,11.11,160.99,D,D3,Manager,8 years,MORTGAGE,31963,Not Verified,2019-05-31,medical,PA,0.76,0,800,0,16.0,32,0,25399,45.3,53,40434.9,9246.43,9534.61,1698.28,1,0,804,Fully Paid
LC102295,1298,36,17.7,1389.28,C,B4,Engineer,9 years,RENT,34542,Not Verified,2021-11-30,credit_card,MI,16.71,0,695,4,,18,0,1945,45.7,40,11853.85,30811.69,907.16,180.07,2,0,699,Fully Paid
LC102296,9543,60,18.29,1249.49,C,E2,Sales,n/a,RENT,25870,Not Verified,2021-03-31,medical,OTHER,10.22,0,735,2,54.0,27,0,10737,32.9,27,10764.31,2454.0,1073.61,123.61,0,0,739,Fully Paid
LC102297,2432,60,15.88,1150.06,C,E5,Other,1 year,RENT,80257,Verified,2018-07-31,small_business,IL,17.31,1,690,0,,21,0,2137,63.6,69,30677.5,27356.9,6619.0,711.49,8,0,694,Charged Off
LC102298,5213,36,9.62,245.56,E,D3,Other,3 years,OWN,79595,Not Verified,2021-04-30,major_purchase,OH,16.74,0,750,0,79.0,33,0,59466,50.6,65,23758.34,6497.98,14953.54,667.29,1,0,754,Fully Paid
LC102299,14215,60,10.64,1358.02,C,D5,Technician,5 years,RENT,28356,Verified,2018-03-31,home_improvement,WA,11.88,2,810,2,,28,0,8307,40.6,70,21496.04,30114.22,6986.2,66.8,2,0,814,Fully Paid
LC102300,32300,36,11.96,1302.94,C,C3,Sales,10+ years,MORTGAGE,54339,Not Verified,2022-04-30,debt_consolidation,TX,37.78,0,725,0,43.0,28,0,6884,41.5,73,27183.07,16882.65,848.69,1339.44,2,0,729,Charged Off
LC102301,23309,36,5.74,626.87,B,D5,Other,7 years,RENT,76511,Not Verified,2022-11-30,car,NC,43.25,3,715,0,22.0,21,0,457,83.7,16,35439.79,18541.08,11548.63,1539.18,3,0,719,Fully Paid
LC102302,20994,36,26.59,963.84,C,F1,Engineer,1 year,MORTGAGE,49409,Source Verified,2021-11-30,medical,NY,24.24,0,800,0,17.0,8,0,11440,32.3,22,7988.25,30085.73,5967.47,70.82,4,0,804,Fully Paid
LC102303,12446,36,21.28,1389.67,C,D3,Teacher,n/a,RENT,26615,Verified,2022-07-31,car,CA,39.96,1,670,1,80.0,7,0,12862,16.3,56,41783.95,13357.14,715.12,1471.2,5,0,674,Charged Off
LC102304,37338,60,21.36,591.35,D,B4,Nurse,< 1 year,RENT,69635,Not Verified,2021-12-31,debt_consolidation,NY,36.71,0,790,3,,31,0,8633,92.4,14,49855.62,33168.92,1247.91,112.92,5,0,794,Fully Paid
LC102305,16483,36,18.66,184.87,C,D5,Director,2 years,MORTGAGE,82849,Not Verified,2018-09-30,credit_card,MA,41.83,0,825,2,,14,0,16882,72.7,63,16785.77,5758.06,6832.28,1202.42,0,0,829,Fully Paid
LC102306,4396,36,21.35,1218.86,B,C1,Technician,< 1 year,MORTGAGE,31796,Not Verified,2021-09-30,debt_consolidation,WA,41.71,0,785,0,,29,0,2388,0.0,74,28613.61,3275.77,2064.96,638.93,0,0,789,Charged Off
LC102307,25065,60,28.08,682.78,C,C1,Teacher,9 years,MORTGAGE,74442,Not Verified,2023-03-31,major_purchase,PA,2.43,0,700,1,,31,0,3097,16.9,14,1367.91,4885.82,9219.51,1363.84,3,0,704,Fully Paid
LC102308,5439,36,14.36,1382.15,B,G1,Sales,10+ years,RENT,92095,Verified,2019-08-31,medical,MA,10.33,0,680,1,11.0,6,0,38772,36.4,76,16108.23,29981.93,14693.72,1908.29,0,0,684,Fully Paid
LC102309,14463,36,21.89,784.72,A,B4,Other,< 1 year,RENT,11905,Verified,2021-07-31,major_purchase,FL,25.48,0,720,0,,2,0,1557,64.3,54,47625.7,18242.36,11476.0,589.76,3,1,724,Fully Paid
LC102310,20789,36,13.77,70.38,D,B1,Nurse,4 years,MORTGAGE,82639,Source Verified,2021-02-28,debt_consolidation,MI,31.43,1,760,3,76.0,32,0,35658,46.3,35,20815.62,7126.94,12889.01,361.67,1,0,764,Fully Paid
LC102311,35094,36,25.15,703.67,A,B5,Analyst,9 years,MORTGAGE,85120,Source Verified,2023-08-31,debt_consolidation,AZ,38.8,0,820,2,36.0,20,0,65793,24.3,69,8243.01,2514.96,7616.34,1039.55,1,0,824,Fully Paid
LC102312,20248,60,25.23,1013.75,C,B4,Analyst,8 years,MORTGAGE,13992,Source Verified,2019-09-30,home_improvement,WA,2.69,0,695,1,,8,1,6384,41.6,5,8638.64,2721.17,6773.17,1615.4,3,0,699,Fully Paid
LC102313,28388,36,26.25,65.66,G,B3,Other,6 years,RENT,29729,Not Verified,2018-07-31,medical,OTHER,3.45,0,680,0,20.0,31,0,2859,54.2,29,28792.48,25677.09,5137.81,62.11,0,0,684,Charged Off
LC102314,39719,36,5.63,596.42,A,C4,Engineer,4 years,OWN,26605,Verified,2019-03-31,home_improvement,NC,8.23,0,715,2,61.0,23,0,3769,98.9,40,829.09,13986.66,1302.8,1272.88,6,0,719,Fully Paid
LC102315,6128,60,12.36,243.12,B,E3,Technician,3 years,MORTGAGE,46362,Source Verified,2023-06-30,debt_consolidation,NY,38.23,0,750,1,25.0,30,0,1146,55.8,57,5902.6,20937.48,8345.29,1296.42,0,0,754,Fully Paid
LC102316,11714,36,8.58,911.04,D,D3,Analyst,4 years,RENT,31919,Verified,2019-11-30,debt_consolidation,CA,13.92,1,785,1,,25,0,13624,46.1,34,2434.29,25677.62,12427.74,760.64,3,0,789,Fully Paid
LC102317,16388,36,15.94,1341.56,A,B3,Sales,4 years,MORTGAGE,53293,Source Verified,2022-08-31,other,NC,3.53,0,785,1,62.0,32,0,2512,43.5,61,46843.29,14124.04,4209.5,360.51,2,0,789,Fully Paid
LC102318,17451,60,16.9,885.68,D,C3,Technician,4 years,RENT,87077,Source Verified,2018-01-31,debt_consolidation,GA,35.96,0,810,0,,34,0,3194,39.1,17,1676.44,8797.46,1587.42,1314.18,1,0,814,Fully Paid
LC102319,17029,36,11.39,981.98,A,E4,Engineer,1 year,RENT,84492,Verified,2018-03-31,debt_consolidation,NJ,8.65,1,690,4,83.0,9,0,34031,32.3,14,20250.43,25964.21,8971.46,454.2,3,0,694,Fully Paid
LC102320,36396,36,22.14,573.29,E,C2,Analyst,6 years,RENT,62633,Source Verified,2021-10-31,debt_consolidation,NC,5.66,0,660,0,,24,2,40394,22.3,18,26431.8,2370.05,623.26,1559.27,1,0,664,Charged Off
